Chromosome,Start,End,Build
8,85539482,85539743,GRCh37
8,85539957,85539975,GRCh37
8,85546291,85546421,GRCh37
8,85548910,85549565,GRCh37
8,85558961,85559394,GRCh37
8,85588355,85588600,GRCh37
8,85589331,85589400,GRCh37
8,85590308,85590400,GRCh37
8,85590801,85590923,GRCh37
8,85590944,85591029,GRCh37
8,85592077,85592087,GRCh37
8,85599738,85600552,GRCh37
8,85605426,85605428,GRCh37
8,85607310,85607313,GRCh37
8,85608793,85608836,GRCh37
8,85608910,85608933,GRCh37
8,85616655,85616673,GRCh37
8,85616856,85617000,GRCh37
8,85629428,85629654,GRCh37
8,85652892,85653004,GRCh37
8,85662410,85662742,GRCh37
8,85708075,85708260,GRCh37
8,85712361,85712463,GRCh37
8,85718770,85719009,GRCh37
8,85734234,85734314,GRCh37
8,85738549,85738821,GRCh37
8,85739711,85739775,GRCh37
8,85743332,85743437,GRCh37
8,85760273,85760295,GRCh37
8,85778400,85778464,GRCh37
8,85780066,85780356,GRCh37
8,85857618,85857885,GRCh37
8,85869239,85869325,GRCh37
8,85881055,85881073,GRCh37
8,85881321,85881417,GRCh37
8,85886125,85886131,GRCh37
8,85895532,85895787,GRCh37
8,85901749,85901811,GRCh37
8,85933810,85933875,GRCh37
8,85939254,85939405,GRCh37
8,85948872,85948884,GRCh37
8,85949588,85949780,GRCh37
8,85969200,85969542,GRCh37
8,85998833,85998850,GRCh37
8,85999468,85999904,GRCh37
8,86001027,86001396,GRCh37
8,86003057,86003374,GRCh37
8,86071883,86071937,GRCh37
8,86238770,86238800,GRCh37
8,86324800,86324837,GRCh37
8,86325200,86325329,GRCh37
8,86325986,86326003,GRCh37
8,86519889,86520359,GRCh37
8,86530902,86530909,GRCh37
8,86535842,86535947,GRCh37
8,86960160,86960173,GRCh37
8,87155194,87155507,GRCh37
8,87173661,87173670,GRCh37
8,87204412,87204594,GRCh37
8,87210375,87210691,GRCh37
8,87218651,87218670,GRCh37
8,87233370,87233401,GRCh37
8,87237255,87237325,GRCh37
8,87604813,87604986,GRCh37
8,87622888,87623009,GRCh37
8,87623320,87623371,GRCh37
8,87662712,87662742,GRCh37
8,87662772,87662804,GRCh37
8,87665547,87665585,GRCh37
8,87667627,87667684,GRCh37
8,87669001,87669170,GRCh37
8,87678400,87678460,GRCh37
8,87680400,87680469,GRCh37
8,87681287,87681297,GRCh37
8,87681471,87681599,GRCh37
8,87684213,87684232,GRCh37
8,87687683,87687700,GRCh37
8,87692325,87692440,GRCh37
8,87694570,87695000,GRCh37
8,87703782,87703785,GRCh37
8,87783534,87783940,GRCh37
8,87789050,87789356,GRCh37
8,87798400,87798731,GRCh37
8,87801873,87802086,GRCh37
8,87804548,87804560,GRCh37
8,87807178,87807338,GRCh37
8,87807836,87807847,GRCh37
8,87815053,87815278,GRCh37
8,87815365,87815574,GRCh37
8,87820037,87820114,GRCh37
8,87822726,87822775,GRCh37
8,87825701,87825951,GRCh37
8,87831064,87831081,GRCh37
8,87842065,87842713,GRCh37
8,87845728,87845748,GRCh37
8,87850437,87850767,GRCh37
8,87853559,87853596,GRCh37
8,87853656,87853892,GRCh37
8,87854066,87854085,GRCh37
8,87854351,87854352,GRCh37
8,87861519,87863141,GRCh37
8,87865421,87865740,GRCh37
8,87868178,87868258,GRCh37
8,87877012,87877307,GRCh37
8,87878022,87878611,GRCh37
8,87878627,87878630,GRCh37
8,87885628,87885652,GRCh37
8,87901589,87901909,GRCh37
8,87908520,87908524,GRCh37
8,87927878,87928008,GRCh37
8,87934200,87934520,GRCh37
8,87950994,87951412,GRCh37
8,87973324,87973344,GRCh37
8,87991824,87991845,GRCh37
8,87995174,87995218,GRCh37
8,88079406,88079800,GRCh37
8,88083150,88083580,GRCh37
8,88083750,88083800,GRCh37
8,88091000,88091108,GRCh37
8,88108185,88108220,GRCh37
8,88112448,88112486,GRCh37
8,88115635,88115644,GRCh37
8,88144350,88144669,GRCh37
8,88145650,88145746,GRCh37
8,88149450,88149469,GRCh37
8,88149729,88149793,GRCh37
8,88178177,88178357,GRCh37
8,88191010,88191125,GRCh37
8,88202150,88202280,GRCh37
8,88218747,88218884,GRCh37
8,88219347,88219461,GRCh37
8,88227976,88227982,GRCh37
8,88230906,88231746,GRCh37
8,88232753,88233204,GRCh37
8,88244693,88244876,GRCh37
8,88248098,88249135,GRCh37
8,88252030,88252220,GRCh37
8,88294284,88294662,GRCh37
8,88295533,88295845,GRCh37
8,88299086,88299266,GRCh37
8,88300507,88300967,GRCh37
8,88303546,88303645,GRCh37
8,88305791,88306540,GRCh37
8,88324350,88324610,GRCh37
8,88324623,88325025,GRCh37
8,88325054,88325278,GRCh37
8,88342305,88342326,GRCh37
8,88343056,88343111,GRCh37
8,88363636,88363902,GRCh37
8,88373391,88373560,GRCh37
8,88375102,88375103,GRCh37
8,88396753,88396836,GRCh37
8,88408941,88409014,GRCh37
8,88411789,88411830,GRCh37
8,88413350,88413368,GRCh37
8,88413711,88414188,GRCh37
8,88415922,88416401,GRCh37
8,88419089,88419260,GRCh37
8,88425270,88425300,GRCh37
8,88425535,88425839,GRCh37
8,88461302,88461346,GRCh37
8,88463685,88463701,GRCh37
8,88463857,88463909,GRCh37
8,88473216,88473464,GRCh37
8,88495246,88495307,GRCh37
8,88500101,88501161,GRCh37
8,88510362,88510400,GRCh37
8,88521224,88521747,GRCh37
8,88531364,88531639,GRCh37
8,88573157,88573219,GRCh37
8,88574120,88574124,GRCh37
8,88574992,88575086,GRCh37
8,88575857,88575939,GRCh37
8,88597938,88597952,GRCh37
8,88600518,88600608,GRCh37
8,88605262,88605885,GRCh37
8,88625800,88625926,GRCh37
8,88630606,88630647,GRCh37
8,88632877,88633061,GRCh37
8,88634090,88634315,GRCh37
8,88650089,88650172,GRCh37
8,88650654,88652064,GRCh37
8,88654898,88655143,GRCh37
8,88671801,88672055,GRCh37
8,88700464,88700591,GRCh37
8,88717833,88717834,GRCh37
8,88727298,88727431,GRCh37
8,88735410,88735680,GRCh37
8,88739184,88739377,GRCh37
8,88739600,88739604,GRCh37
8,88740005,88740006,GRCh37
8,88741934,88741957,GRCh37
8,88748937,88749388,GRCh37
8,88750067,88750880,GRCh37
8,88755332,88756270,GRCh37
8,88759242,88759280,GRCh37
8,88779316,88779666,GRCh37
8,88798693,88798904,GRCh37
8,88821654,88822200,GRCh37
8,88825077,88825200,GRCh37
8,88832791,88832880,GRCh37
8,88835665,88835979,GRCh37
8,88836391,88836760,GRCh37
8,88867632,88867637,GRCh37
8,88888826,88889002,GRCh37
8,88893314,88893387,GRCh37
8,88899800,88900833,GRCh37
8,88902910,88902985,GRCh37
8,88905770,88905780,GRCh37
8,88907538,88907917,GRCh37
8,88913871,88914087,GRCh37
8,88915670,88915686,GRCh37
8,88934288,88934293,GRCh37
8,88934335,88934723,GRCh37
8,88936399,88936862,GRCh37
8,89009250,89009763,GRCh37
8,89406000,89406159,GRCh37
8,89406719,89407008,GRCh37
8,89412400,89412404,GRCh37
8,89414782,89415180,GRCh37
8,89415583,89415693,GRCh37
8,89422370,89422406,GRCh37
8,89423945,89424484,GRCh37
8,89424806,89424867,GRCh37
8,89425665,89425769,GRCh37
8,89459870,89459898,GRCh37
8,89500490,89500579,GRCh37
8,89506760,89506840,GRCh37
8,89517057,89517285,GRCh37
8,89531442,89532203,GRCh37
8,89532214,89532415,GRCh37
8,89552743,89552954,GRCh37
8,89553067,89553070,GRCh37
8,89554313,89554557,GRCh37
8,89565709,89565804,GRCh37
8,89574725,89574927,GRCh37
8,89626781,89626891,GRCh37
8,89631529,89631553,GRCh37
8,89632478,89632490,GRCh37
8,89634800,89635203,GRCh37
8,89641151,89641155,GRCh37
8,89647744,89648369,GRCh37
8,89650639,89650823,GRCh37
8,89651692,89651699,GRCh37
8,89652746,89653133,GRCh37
8,89657787,89657913,GRCh37
8,89665127,89665767,GRCh37
8,89666336,89666365,GRCh37
8,89668224,89668708,GRCh37
8,89692048,89692125,GRCh37
8,89695456,89695472,GRCh37
8,89697388,89697394,GRCh37
8,89715840,89715843,GRCh37
8,89747800,89747937,GRCh37
8,89751158,89751509,GRCh37
8,89762559,89762576,GRCh37
8,89770350,89770664,GRCh37
8,89773142,89773157,GRCh37
8,89773485,89774127,GRCh37
8,89778800,89778998,GRCh37
8,89794345,89794535,GRCh37
8,89796864,89797070,GRCh37
8,89801382,89801459,GRCh37
8,89809991,89810074,GRCh37
8,89817954,89817981,GRCh37
8,89819213,89819733,GRCh37
8,89828891,89829007,GRCh37
8,89837797,89837884,GRCh37
8,89865030,89865460,GRCh37
8,89866250,89866819,GRCh37
8,89875255,89875438,GRCh37
8,89875744,89876000,GRCh37
8,89877360,89877383,GRCh37
8,89899009,89899171,GRCh37
8,89925680,89926371,GRCh37
8,89928282,89928290,GRCh37
8,89930845,89930858,GRCh37
8,89935901,89936621,GRCh37
8,89999592,89999648,GRCh37
8,90009956,90010239,GRCh37
8,90011398,90011443,GRCh37
8,90011453,90012200,GRCh37
8,90026370,90026423,GRCh37
8,90085169,90085193,GRCh37
8,90089849,90090433,GRCh37
8,90090557,90090665,GRCh37
8,90092959,90093483,GRCh37
8,90095550,90095613,GRCh37
8,90098678,90098800,GRCh37
8,90118605,90119183,GRCh37
8,90131223,90131381,GRCh37
8,90139924,90139998,GRCh37
8,90149788,90149794,GRCh37
8,90158130,90158176,GRCh37
8,90160333,90160343,GRCh37
8,90161125,90161136,GRCh37
8,90161162,90161301,GRCh37
8,90165235,90165507,GRCh37
8,90236827,90237077,GRCh37
8,90243094,90243259,GRCh37
8,90299312,90299367,GRCh37
8,90307227,90307475,GRCh37
8,90310480,90310539,GRCh37
8,90521124,90521242,GRCh37
8,90532324,90532365,GRCh37
8,90879096,90879150,GRCh37
8,90880833,90880981,GRCh37
8,91134692,91134697,GRCh37
8,91137031,91137036,GRCh37
8,91218195,91218202,GRCh37
8,91218774,91218777,GRCh37
8,91469234,91469291,GRCh37
8,91471510,91471607,GRCh37
8,91568984,91568985,GRCh37
8,91569031,91569447,GRCh37
8,91730256,91730405,GRCh37
8,91822362,91822400,GRCh37
8,91825091,91825133,GRCh37
8,92187050,92187576,GRCh37
8,92196979,92196983,GRCh37
8,92197369,92197400,GRCh37
8,92199800,92200517,GRCh37
8,92202400,92202496,GRCh37
8,92214659,92214698,GRCh37
8,92215926,92215927,GRCh37
8,92221200,92221260,GRCh37
8,92222725,92222768,GRCh37
8,92269863,92269939,GRCh37
8,92282480,92282531,GRCh37
8,92284270,92284296,GRCh37
8,92340579,92340637,GRCh37
8,92351900,92352000,GRCh37
8,92371320,92371490,GRCh37
8,92379655,92379779,GRCh37
8,92391083,92391086,GRCh37
8,92396217,92396264,GRCh37
8,92399800,92400361,GRCh37
8,92443198,92443336,GRCh37
8,92445824,92446035,GRCh37
8,92453248,92453254,GRCh37
8,92453347,92453400,GRCh37
8,92455915,92456178,GRCh37
8,92464277,92464290,GRCh37
8,92482593,92482650,GRCh37
8,92485666,92485696,GRCh37
8,92496538,92496969,GRCh37
8,92512494,92512502,GRCh37
8,92524888,92525200,GRCh37
8,92542144,92542708,GRCh37
8,92545648,92545768,GRCh37
8,92556331,92556569,GRCh37
8,92563023,92563078,GRCh37
8,92563199,92563312,GRCh37
8,92563661,92564536,GRCh37
8,92564795,92565020,GRCh37
8,92580852,92581089,GRCh37
8,92604170,92604455,GRCh37
8,92625256,92626054,GRCh37
8,92654123,92654136,GRCh37
8,92660917,92661303,GRCh37
8,92681917,92682376,GRCh37
8,92687968,92688982,GRCh37
8,92716099,92716459,GRCh37
8,92717622,92717708,GRCh37
8,92724088,92724178,GRCh37
8,92750111,92750572,GRCh37
8,92781373,92781607,GRCh37
8,92782730,92783052,GRCh37
8,92785641,92785684,GRCh37
8,92792179,92792430,GRCh37
8,92796785,92796805,GRCh37
8,92798301,92798307,GRCh37
8,92811847,92811937,GRCh37
8,92813470,92813957,GRCh37
8,92830169,92830454,GRCh37
8,92841490,92841770,GRCh37
8,92842750,92842949,GRCh37
8,92848696,92848881,GRCh37
8,92868644,92868824,GRCh37
8,92870668,92870800,GRCh37
8,92891710,92891791,GRCh37
8,92893824,92894000,GRCh37
8,92920270,92920531,GRCh37
8,92921714,92921800,GRCh37
8,92922395,92922433,GRCh37
8,92935683,92935804,GRCh37
8,92944830,92944837,GRCh37
8,92958665,92958689,GRCh37
8,92958837,92958934,GRCh37
8,93178314,93178503,GRCh37
8,93187919,93188124,GRCh37
8,93189984,93189991,GRCh37
8,93201549,93201562,GRCh37
8,93205090,93205176,GRCh37
8,93209766,93209877,GRCh37
8,93213250,93213271,GRCh37
8,93221550,93221677,GRCh37
8,93225204,93225478,GRCh37
8,93261460,93261892,GRCh37
8,93271848,93272288,GRCh37
8,93302145,93302347,GRCh37
8,93327471,93327600,GRCh37
8,93333710,93333834,GRCh37
8,93335418,93335540,GRCh37
8,93389370,93389414,GRCh37
8,93391737,93391829,GRCh37
8,93392445,93392494,GRCh37
8,93393180,93393683,GRCh37
8,93428432,93428534,GRCh37
8,93431122,93431160,GRCh37
8,93432766,93433078,GRCh37
8,93433386,93433440,GRCh37
8,93434440,93434700,GRCh37
8,93434876,93435004,GRCh37
8,93444196,93444280,GRCh37
8,93447654,93447783,GRCh37
8,93556166,93556191,GRCh37
8,93565064,93565157,GRCh37
8,93565322,93565334,GRCh37
8,93566932,93567206,GRCh37
8,93575201,93575304,GRCh37
8,93575319,93575502,GRCh37
8,93575667,93576000,GRCh37
8,93602223,93602281,GRCh37
8,93604270,93604541,GRCh37
8,93665210,93665537,GRCh37
8,93676048,93676054,GRCh37
8,93676718,93677150,GRCh37
8,93714638,93714740,GRCh37
8,93716026,93716137,GRCh37
8,93717996,93718000,GRCh37
8,93718949,93720022,GRCh37
8,94063790,94063940,GRCh37
8,94071594,94071945,GRCh37
8,94110699,94110800,GRCh37
8,94150098,94150169,GRCh37
8,94150181,94150250,GRCh37
8,94157274,94157278,GRCh37
8,94181965,94182062,GRCh37
8,94183518,94183627,GRCh37
8,94184663,94184929,GRCh37
8,94186317,94186493,GRCh37
8,94314976,94315153,GRCh37
8,94317609,94317638,GRCh37
8,94317861,94318023,GRCh37
8,94385922,94385937,GRCh37
8,94387350,94387378,GRCh37
8,94580980,94581384,GRCh37
8,94581810,94582000,GRCh37
8,94583918,94584000,GRCh37
8,94621052,94621142,GRCh37
8,94621482,94621503,GRCh37
8,94625040,94625111,GRCh37
8,94628923,94628976,GRCh37
8,94641101,94641169,GRCh37
8,94674097,94674114,GRCh37
8,94690133,94690543,GRCh37
8,95592965,95593042,GRCh37
8,95593442,95593445,GRCh37
8,95596599,95596630,GRCh37
8,95598051,95598071,GRCh37
8,95598352,95598600,GRCh37
8,95599218,95599220,GRCh37
8,96295502,96295569,GRCh37
8,96296871,96296881,GRCh37
8,96298869,96298876,GRCh37
8,96303084,96303185,GRCh37
8,96305519,96305849,GRCh37
8,96320949,96321000,GRCh37
8,96323352,96323355,GRCh37
8,96324029,96324220,GRCh37
8,96338080,96338168,GRCh37
8,96344016,96344129,GRCh37
8,96356860,96356897,GRCh37
8,96361102,96361349,GRCh37
8,96361973,96362055,GRCh37
8,96362068,96362144,GRCh37
8,96364242,96364516,GRCh37
8,96380349,96380568,GRCh37
8,96429999,96430006,GRCh37
8,96451844,96451938,GRCh37
8,96457803,96458051,GRCh37
8,96458937,96459449,GRCh37
8,96491478,96491499,GRCh37
8,96492288,96492317,GRCh37
8,96536261,96536267,GRCh37
8,96557540,96557558,GRCh37
8,96585478,96585482,GRCh37
8,96608505,96608515,GRCh37
8,96631191,96631280,GRCh37
8,96727385,96727397,GRCh37
8,96730823,96730959,GRCh37
8,96835400,96835640,GRCh37
8,96910495,96910539,GRCh37
8,96916706,96916829,GRCh37
8,96927009,96927050,GRCh37
8,96932625,96932879,GRCh37
8,96946267,96946334,GRCh37
8,96946345,96946372,GRCh37
8,96964394,96964453,GRCh37
8,96964858,96964908,GRCh37
8,96967916,96968892,GRCh37
8,96987857,96987877,GRCh37
8,96988419,96988473,GRCh37
8,96992068,96992357,GRCh37
8,96994523,96995151,GRCh37
8,97011847,97011872,GRCh37
8,97035189,97035191,GRCh37
8,97100412,97100454,GRCh37
8,97193947,97194118,GRCh37
8,97202627,97202705,GRCh37
8,97402030,97402064,GRCh37
8,97409101,97409161,GRCh37
8,97411220,97411221,GRCh37
8,97411449,97411940,GRCh37
8,97424450,97424465,GRCh37
8,97428653,97428800,GRCh37
8,97478479,97478726,GRCh37
8,97483017,97483250,GRCh37
8,97650937,97651120,GRCh37
8,98381557,98381600,GRCh37
8,98427493,98427525,GRCh37
8,98428460,98428600,GRCh37
8,98520585,98520614,GRCh37
8,98525648,98525763,GRCh37
8,98585206,98585270,GRCh37
8,98587725,98587731,GRCh37
8,98590683,98590685,GRCh37
8,98601141,98601390,GRCh37
8,98601501,98601575,GRCh37
8,100920051,100920251,GRCh37
8,100923150,100923355,GRCh37
8,100952440,100952448,GRCh37
8,100965911,100966101,GRCh37
8,101602399,101602539,GRCh37
8,102362116,102362121,GRCh37
8,102362624,102362691,GRCh37
8,103154400,103154403,GRCh37
8,103191422,103191487,GRCh37
8,103195942,103195987,GRCh37
8,103458865,103459103,GRCh37
8,103462430,103462446,GRCh37
8,103464369,103464373,GRCh37
8,103479739,103479753,GRCh37
8,103486682,103486685,GRCh37
8,103489513,103489524,GRCh37
8,104481581,104481620,GRCh37
8,104486215,104486265,GRCh37
8,104568557,104568632,GRCh37
8,104602883,104602885,GRCh37
8,105047999,105048350,GRCh37
8,105048678,105048693,GRCh37
8,105049127,105049317,GRCh37
8,105049325,105049671,GRCh37
8,105053722,105054148,GRCh37
8,105061059,105061370,GRCh37
8,105063470,105063482,GRCh37
8,105068779,105068828,GRCh37
8,105069594,105069677,GRCh37
8,105074666,105074966,GRCh37
8,105075068,105075124,GRCh37
8,105075409,105076131,GRCh37
8,105078640,105079205,GRCh37
8,105616778,105616984,GRCh37
8,105751984,105752018,GRCh37
8,105772627,105773045,GRCh37
8,105779705,105779758,GRCh37
8,105821010,105821357,GRCh37
8,105828556,105828600,GRCh37
8,105837637,105837866,GRCh37
8,105845503,105845531,GRCh37
8,105849390,105849562,GRCh37
8,105851992,105852377,GRCh37
8,105878311,105878356,GRCh37
8,105884400,105884600,GRCh37
8,105929410,105929448,GRCh37
8,105937292,105937546,GRCh37
8,105942673,105942680,GRCh37
8,105948527,105949742,GRCh37
8,105980354,105980459,GRCh37
8,105986817,105986821,GRCh37
8,105989070,105989123,GRCh37
8,106020423,106020484,GRCh37
8,106021050,106021060,GRCh37
8,106025126,106025137,GRCh37
8,106031015,106031099,GRCh37
8,106032329,106032380,GRCh37
8,106037200,106037304,GRCh37
8,106042764,106043418,GRCh37
8,106060954,106061206,GRCh37
8,106061663,106061676,GRCh37
8,106064570,106065200,GRCh37
8,106070922,106070947,GRCh37
8,106071931,106072052,GRCh37
8,106088262,106088957,GRCh37
8,106122903,106123200,GRCh37
8,106128410,106128596,GRCh37
8,106129318,106129360,GRCh37
8,106149277,106149657,GRCh37
8,106163339,106163699,GRCh37
8,106173242,106173308,GRCh37
8,106178600,106178610,GRCh37
8,106181068,106181321,GRCh37
8,106188800,106188929,GRCh37
8,106212516,106212528,GRCh37
8,106229172,106229274,GRCh37
8,106231062,106231064,GRCh37
8,106234899,106234907,GRCh37
8,106236399,106236400,GRCh37
8,106237090,106237316,GRCh37
8,106261272,106261470,GRCh37
8,106263294,106263377,GRCh37
8,106276557,106276645,GRCh37
8,106296019,106296040,GRCh37
8,106297631,106297839,GRCh37
8,106300008,106300019,GRCh37
8,106300607,106300649,GRCh37
8,106301002,106301165,GRCh37
8,106321650,106321692,GRCh37
8,106846266,106846620,GRCh37
8,106852505,106852575,GRCh37
8,106853057,106853453,GRCh37
8,106855391,106855394,GRCh37
8,106874291,106874320,GRCh37
8,106876139,106876308,GRCh37
8,106881145,106881149,GRCh37
8,106891289,106891292,GRCh37
8,106941855,106942159,GRCh37
8,106942355,106942618,GRCh37
8,106946243,106946260,GRCh37
8,106950911,106950919,GRCh37
8,106974463,106974580,GRCh37
8,106979061,106979252,GRCh37
8,106979411,106979710,GRCh37
8,106980811,106980945,GRCh37
8,107086269,107086902,GRCh37
8,107087632,107087674,GRCh37
8,107157796,107157920,GRCh37
8,107163299,107163709,GRCh37
8,107170185,107170244,GRCh37
8,107178004,107178849,GRCh37
8,107237233,107237242,GRCh37
8,107262636,107262642,GRCh37
8,108025447,108025469,GRCh37
8,108039730,108039860,GRCh37
8,108043325,108043422,GRCh37
8,108044260,108044271,GRCh37
8,108062809,108063019,GRCh37
8,108065403,108065651,GRCh37
8,108065797,108065820,GRCh37
8,108068390,108068700,GRCh37
8,108143064,108143132,GRCh37
8,108211969,108212078,GRCh37
8,108522429,108522433,GRCh37
8,108552467,108553127,GRCh37
8,108553943,108555115,GRCh37
8,108557543,108557678,GRCh37
8,108560122,108560123,GRCh37
8,108562428,108562905,GRCh37
8,108587099,108587127,GRCh37
8,108604171,108604194,GRCh37
8,108620871,108620904,GRCh37
8,108621038,108621250,GRCh37
8,108622287,108622466,GRCh37
8,108633540,108634121,GRCh37
8,108677583,108677600,GRCh37
8,108690775,108690967,GRCh37
8,108691030,108691099,GRCh37
8,108699253,108699358,GRCh37
8,108700169,108700280,GRCh37
8,108700638,108700824,GRCh37
8,108734623,108734624,GRCh37
8,108774907,108775345,GRCh37
8,108775957,108776059,GRCh37
8,108808528,108809242,GRCh37
8,108811715,108812266,GRCh37
8,108824804,108824807,GRCh37
8,108828887,108828921,GRCh37
8,108828922,108829520,GRCh37
8,108830522,108831034,GRCh37
8,108871430,108871543,GRCh37
8,108890616,108890840,GRCh37
8,108891447,108891475,GRCh37
8,108892174,108892240,GRCh37
8,109110250,109110251,GRCh37
8,109111294,109111434,GRCh37
8,109115326,109115446,GRCh37
8,109141207,109141314,GRCh37
8,109176938,109177067,GRCh37
8,109187943,109188013,GRCh37
8,109189295,109189352,GRCh37
8,109268427,109268498,GRCh37
8,109311339,109311600,GRCh37
8,109313806,109314024,GRCh37
8,109356518,109356524,GRCh37
8,109362717,109362800,GRCh37
8,109366122,109366131,GRCh37
8,109366776,109366796,GRCh37
8,109368527,109368572,GRCh37
8,109384043,109384214,GRCh37
8,109386200,109386225,GRCh37
8,109394133,109394217,GRCh37
8,109395334,109395383,GRCh37
8,109396347,109396420,GRCh37
8,109400964,109401000,GRCh37
8,109420600,109420780,GRCh37
8,109422343,109422344,GRCh37
8,109423862,109423870,GRCh37
8,109537366,109537379,GRCh37
8,109537791,109537881,GRCh37
8,109538123,109538332,GRCh37
8,109543710,109543717,GRCh37
8,109547206,109548187,GRCh37
8,109549786,109549909,GRCh37
8,109550727,109550889,GRCh37
8,109553436,109553578,GRCh37
8,109554363,109554538,GRCh37
8,109557704,109557711,GRCh37
8,109573334,109574478,GRCh37
8,109633630,109633913,GRCh37
8,109709932,109710091,GRCh37
8,109715370,109715800,GRCh37
8,109724967,109724979,GRCh37
8,109730175,109730176,GRCh37
8,109737721,109737870,GRCh37
8,109743506,109743514,GRCh37
8,109778262,109778391,GRCh37
8,109780528,109780572,GRCh37
8,109781998,109782152,GRCh37
8,109811910,109812138,GRCh37
8,109906805,109906879,GRCh37
8,109908515,109908519,GRCh37
8,109910873,109910883,GRCh37
8,109917330,109917820,GRCh37
8,109921141,109921799,GRCh37
8,109935239,109935548,GRCh37
8,109936856,109936916,GRCh37
8,109942478,109942554,GRCh37
8,110000379,110000546,GRCh37
8,110001072,110001200,GRCh37
8,110003628,110003680,GRCh37
8,110003707,110004092,GRCh37
8,110006356,110006614,GRCh37
8,110011259,110011334,GRCh37
8,110014529,110014666,GRCh37
8,110018257,110018539,GRCh37
8,110114615,110114632,GRCh37
8,110169858,110169862,GRCh37
8,110172046,110172119,GRCh37
8,110172297,110172339,GRCh37
8,110393754,110393965,GRCh37
8,110395046,110395255,GRCh37
8,110397274,110397365,GRCh37
8,110397868,110398140,GRCh37
8,110418549,110418559,GRCh37
8,110422434,110422491,GRCh37
8,110422907,110422946,GRCh37
8,110431703,110432264,GRCh37
8,110507156,110507176,GRCh37
8,110706991,110707153,GRCh37
8,110708686,110708709,GRCh37
8,110708839,110708901,GRCh37
8,110716729,110717004,GRCh37
8,110719368,110719453,GRCh37
8,110733578,110733621,GRCh37
8,110766583,110766599,GRCh37
8,110793450,110793660,GRCh37
8,110796155,110796317,GRCh37
8,110799070,110799140,GRCh37
8,110799675,110799860,GRCh37
8,110800387,110800514,GRCh37
8,110800529,110800537,GRCh37
8,110802147,110802149,GRCh37
8,110812105,110812125,GRCh37
8,110860380,110860386,GRCh37
